1937/38,"May 9, 1937",New York Americans,Earl Robertson,Detroit Red Wings,"John Doran
$7 500 cash"
1938/39,"January 27, 1939",Detroit Red Wings,Phil Besler,Chicago Blackhawks,Charlie Mason
1938/39,"January 16, 1939",Chicago Blackhawks,Joe Cooper,New York Rangers,"Alex Levinsky
$5K cash"
1938/39,"December 28, 1938",Boston Bruins,loan of Harvey Teno for remainder of 1938-39 season,Detroit Red Wings,unknown
1938/39,"December 19, 1938",Toronto Maple Leafs,Bucko McDonald,Detroit Red Wings,"Bill Thomson
$10K cash"
1938/39,"December 13, 1938",New York Americans,John Sorrell,Detroit Red Wings,Hap Emms
1938/39,"December 8, 1938",Toronto Maple Leafs,Elwyn Doc Romnes,Chicago Blackhawks,Bill Thoms
1938/39,"November 28, 1938",Boston Bruins,"$15K cash 
rights to Normie Smith",Detroit Red Wings,Cecil Thompson
1938/39,"November 25, 1938",Montreal Canadiens,cash,Chicago Blackhawks,Bob Gracie
1938/39,"November 15, 1938",Toronto Maple Leafs,Norm Mann,New York Rangers,$4 000 cash
1938/39,"November 3, 1938",Toronto Maple Leafs,Gus Marker,Montreal Maroons,$4 000 cash
1938/39,"October 24, 1938",Boston Bruins,cash,New York Americans,"Leroy Goldsworthy
loan of Art Jackson for the 1938-39 season"
1938/39,"October 21, 1938",Detroit Red Wings,Charlie Mason,New York Rangers,cash
1938/39,"October 12, 1938",Toronto Maple Leafs,$16K cash,Detroit Red Wings,Charlie Conacher
1938/39,"September 24, 1938",Montreal Maroons,cash,Montreal Canadiens,Herb Cain
1938/39,"September 24, 1938",Montreal Maroons,cash,Montreal Canadiens,Buddy O`Connor
1938/39,"September 15, 1938",Montreal Maroons,$30K cash,Chicago Blackhawks,"Russ Blinco
 Baldy Northcott
 Earl Robinson"
1938/39,"September 14, 1938",Montreal Maroons,cash,Montreal Canadiens,Bob Gracie
1938/39,"September 14, 1938",Montreal Maroons,cash,Montreal Canadiens,Des Smith
1938/39,"September 14, 1938",Montreal Maroons,cash,Montreal Canadiens,rights to Claude Bourque
1938/39,"September 14, 1938",Montreal Maroons,cash,Montreal Canadiens,Stewart Evans
1938/39,"August 26, 1938",Montreal Canadiens,Louis Trudel,Chicago Blackhawks,Joffre Desilets
1939/40,"April 26, 1940",Montreal Canadiens,"Bert Gardiner
cash",New York Rangers,Claude Bourque
1939/40,"January 27, 1940",Boston Bruins,Des Smith,Chicago Blackhawks,Jack Portland
1939/40,"January 25, 1940",Boston Bruins,"Ed Wiseman
$5 000 cash",New York Americans,Eddie Shore
1939/40,"January 3, 1940",New York Americans,Johnny Gagnon,Montreal Canadiens,cash
1939/40,"November 29, 1939",Boston Bruins,George Brown,Montreal Canadiens,cash
1939/40,"November 7, 1939",New York Americans,cash,Detroit Red Wings,Alfie Moore
1939/40,"October 11, 1939",Montreal Canadiens,Earl Robinson,Chicago Blackhawks,cash
1939/40,"October 10, 1939",Boston Bruins,Herb Cain,Montreal Canadiens,"Ray Getliffe
 Charlie Sands"
1939/40,"September 22, 1939",Toronto Maple Leafs,future considerations (cash),New York Americans,Charlie Conacher
1939/40,"May 18, 1939",Toronto Maple Leafs,David Sweeney Schriner,New York Americans,"Murray Armstrong
 Buzz Boll
 Harvey Busher Jackson
 Elwyn Doc Romnes"
1939/40,"May 17, 1939",Chicago Blackhawks,rights to Bill Carse,New York Rangers,cash
1939/40,"May 17, 1939",Chicago Blackhawks,rights to George Allen,New York Rangers,cash
1939/40,"May 17, 1939",Detroit Red Wings,rights to Cecil Dillon,New York Rangers,cash
1939/40,"May 15, 1939",Montreal Canadiens,cash,Chicago Blackhawks,Des Smith
1940/41,"January 17, 1941",Toronto Maple Leafs,"Jack Howard
loan of John Peanuts O'Flaherty",New York Americans,Clarence Drouillard
1940/41,"November 19, 1940",Montreal Canadiens,Jack Portland,Chicago Blackhawks,$12.5K cash
1940/41,"June 7, 1940",Toronto Maple Leafs,rights to Frank Eddolls,Montreal Canadiens,rights to Joe Benoit
1940/41,"May 11, 1940",Montreal Canadiens,Bill MacKenzie,Chicago Blackhawks,cash
1940/41,"May 10, 1940",Toronto Maple Leafs,$7.5K cash,Montreal Canadiens,Murph Chamberlain
1940/41,"May 10, 1940",Toronto Maple Leafs,cash,Chicago Blackhawks,Regis Pep Kelly
1941/42,"February 13, 1942",New York Americans,loan of Murph Chamberlain,Montreal Canadiens,loan of Red Heron
1941/42,"February 2, 1942",Toronto Maple Leafs,cash,New York Americans,Jack Church
1941/42,"January 26, 1942",Boston Bruins,Phil Hergesheimer,Chicago Blackhawks,cash
1941/42,"January 4, 1942",Boston Bruins,Harvey Busher Jackson,New York Americans,$7.5K cash
1941/42,"December 18, 1941",Boston Bruins,cash,Chicago Blackhawks,Red Hamill
1941/42,"November 24, 1941",Boston Bruins,"Dutch Hiller
$5K cash",Detroit Red Wings,Pat McReavy
1941/42,"November 5, 1941",Boston Bruins,loan of Paul Gauthier for rest of 1941-42 season,Montreal Canadiens,loan of Terry Reardon for rest of 1941-42 season
1941/42,"October 30, 1941",Toronto Maple Leafs,Lorne Carr,New York Americans,"future considerations (cash)
loan of Gus Marker
loan of Red Heron
loan of William Knott (Nick Knott)"
1941/42,"October 8, 1941",Toronto Maple Leafs,"Viv Allen
 Glenn Brydson",New York Americans,"Phil McAtee
return of John Peanuts O'Flaherty (previously on loan)"
1941/42,"June 27, 1941",Boston Bruins,cash,New York Americans,Mel Hill
1942/43,"November 27, 1942",Toronto Maple Leafs,Babe Pratt,New York Rangers,"Red Garrett
 Hank Goldup"
1942/43,"November 4, 1942",Montreal Canadiens,cash,New York Rangers,rights to Gus Mancuso
1942/43,"October 12, 1942",Montreal Canadiens,cash,Chicago Blackhawks,loan of Bert Gardiner
1942/43,"October 4, 1942",Toronto Maple Leafs,$30K cash,Montreal Canadiens,Gordie Drillon
1942/43,"September 1, 1942",Boston Bruins,loan of Murph Chamberlain for 1942-43 season,Montreal Canadiens,cash
1942/43,"August 15, 1942",Boston Bruins,cash,Montreal Canadiens,Dutch Hiller
1942/43,"July 1, 1942",Boston Bruins,cash,Chicago Blackhawks,Phil Hergesheimer
1943/44,"February 22, 1944",Boston Bruins,$3 000 cash,New York Rangers,Aldo Palazzari
1943/44,"January 12, 1944",Montreal Canadiens,"Nestor Lubeck
 Hubert Macey
 Spence Tatchell",New York Rangers,Kilby MacDonald
1943/44,"January 5, 1944",Boston Bruins,Pat Egan,Detroit Red Wings,Bill Flash Hollett
1943/44,"November 1, 1943",Toronto Maple Leafs,"Gordon Bell
cash",Toronto Maple Leafs,"Gordon Bell
cash"
1943/44,"November 1, 1943",Boston Bruins,cash,New York Rangers,rights to Ossie Aubuchon
1943/44,"November 1, 1943",Boston Bruins,cash,New York Rangers,rights to Chuck Scherza
1943/44,"November 1, 1943",Boston Bruins,cash,New York Rangers,Ab DeMarco Sr.
1943/44,"November 1, 1943",Toronto Maple Leafs,cash,New York Rangers,Bucko McDonald
1943/44,"October 30, 1943",Boston Bruins,Bert Gardiner,Montreal Canadiens,cash
1943/44,"September 10, 1943",Toronto Maple Leafs,Ted Kennedy,Montreal Canadiens,rights to Frank Eddolls
1944/45,"February 1, 1945",Montreal Canadiens,Rollie Rossingnol,Detroit Red Wings,cash
1944/45,"January 2, 1945",Detroit Red Wings,"Earl Seibert
future considerations (Fido Purpur)",Chicago Blackhawks,"Don Grosso
 Butch McDonald
 Cully Simon"
1944/45,"December 24, 1944",Toronto Maple Leafs,Art Jackson,Boston Bruins,"$7.5K cash
future considerations (Bingo Kampman)"
1944/45,"November 27, 1944",Boston Bruins,$12K cash,New York Rangers,Guy LaBrie
1944/45,"November 24, 1944",Toronto Maple Leafs,John Mahaffy,Montreal Canadiens,cash
1944/45,"November 24, 1944",Montreal Canadiens,cash,Detroit Red Wings,Rollie Rossingnol
1944/45,"October 30, 1944",Boston Bruins,Bill Jennings,Detroit Red Wings,Pete Leswick
1944/45,"October 25, 1944",Montreal Canadiens,cash,Chicago Blackhawks,loan of Lude Check
1945/46,"April 1, 1946",Detroit Red Wings,cash,Chicago Blackhawks,Rollie McLenahan
1945/46,"February 5, 1946",Boston Bruins,Norm McAtee,Chicago Blackhawks,Bill Jennings
1945/46,"December 26, 1945",Detroit Red Wings,"George Blake
 Doug McCaig
cash",Chicago Blackhawks,"Jerome McAtee
 Norm McAtee
 George Ritchie
 Roy Sawyer"
1945/46,"October 14, 1945",Montreal Canadiens,Vic Lynn,Detroit Red Wings,cash
1945/46,"October 1, 1945",Boston Bruins,cash,Chicago Blackhawks,Joe Cooper
1945/46,"September 11, 1945",Montreal Canadiens,Billy Reay,Detroit Red Wings,"Ray Getliffe
 Rollie Rossingnol
(Getliffe replaced by Fern Gauthier on 10-18 after Getliffe retired)"
1945/46,"July 9, 1945",Toronto Maple Leafs,"cash 
future considerations",Chicago Blackhawks,Reg Hamilton
1946/47,"February 15, 1947",Boston Bruins,cash,Montreal Canadiens,Bill Shill
1946/47,"December 9, 1946",Detroit Red Wings,"Pete Horeck
 Leo Reise Jr.",Chicago Blackhawks,"Adam Brown
 Ray Powell"
1946/47,"November 1, 1946",Chicago Blackhawks,cash,New York Rangers,rights to Joe Cooper
1946/47,"September 23, 1946",Montreal Canadiens,George Allen,Chicago Blackhawks,Paul Bibeault
1946/47,"September 21, 1946",Toronto Maple Leafs,"Dutch Hiller
 Vic Lynn",Montreal Canadiens,"Gerry Brown
 John Mahaffy"
1946/47,"September 21, 1946",Toronto Maple Leafs,Harry Watson,Detroit Red Wings,Billy Taylor Sr.
1946/47,"September 21, 1946",Toronto Maple Leafs,Gerry Brown,Detroit Red Wings,"Doug Baldwin
 Ray Powell"
1946/47,"September 17, 1946",Boston Bruins,$5K cash,New York Rangers,Jack Church
1946/47,"September 1, 1946",Detroit Red Wings,Bernie Strongman,Chicago Blackhawks,John Holota
1946/47,"August 1, 1946",Montreal Canadiens,rights to Hubert Macey,New York Rangers,cash
1946/47,"August 1, 1946",Boston Bruins,Joe Carveth,Detroit Red Wings,Roy Conacher
1946/47,"June 19, 1946",Boston Bruins,Babe Pratt,New York Rangers,"cash
rights to Eric Pogue"
1946/47,"June 19, 1946",Detroit Red Wings,"Hank Goldup
 Ab DeMarco Sr.",New York Rangers,Bill Flash Hollett
1946/47,"June 1, 1946",Boston Bruins,Don Grosso,Chicago Blackhawks,cash
1947/48,"April 26, 1948",Toronto Maple Leafs,"Cal Gardner
 Bill Juzda
 Rene Trudell
rights to Frank Mathers",New York Rangers,"Elwin Moe Morris
 Wally Stanowski"
1947/48,"February 6, 1948",Boston Bruins,Grant Warwick,New York Rangers,"Billy Taylor Sr.
future considerations (Ray Manson and Pentti Lund)"
1947/48,"December 16, 1947",Boston Bruins,"Jim Peters Sr.
 John Quilty",Montreal Canadiens,Joe Carveth
1947/48,"November 2, 1947",Toronto Maple Leafs,"Max Bentley
 Cy Thomas",Chicago Blackhawks,"Gus Bodnar
 Ernie Dickens
 Bob Goldham
 Bud Poile
 Gaye Stewart"
1947/48,"November 1, 1947",Detroit Red Wings,cash,Chicago Blackhawks,Roy Conacher
1947/48,"October 22, 1947",Detroit Red Wings,Roy Conacher,New York Rangers,"Ed Slowinski
future considerations"
1947/48,"October 15, 1947",Boston Bruins,Billy Taylor Sr.,Detroit Red Wings,Bep Guidolin
1947/48,"August 19, 1947",Montreal Canadiens,"Joe Bell
 Hal Laycoe
 George Robertson",New York Rangers,"Frank Eddolls
 Buddy O`Connor"
1947/48,"June 2, 1947",Montreal Canadiens,Paul Bibeault,Chicago Blackhawks,George Allen
1947/48,"June 1, 1947",Detroit Red Wings,cash,Chicago Blackhawks,Doug Baldwin
1948/49,"October 25, 1948",Detroit Red Wings,"George Gee
 Bud Poile",Chicago Blackhawks,"Jim Conacher
 Bep Guidolin
 Doug McCaig"
1948/49,"October 7, 1948",Chicago Blackhawks,Sugar Jim Henry,New York Rangers,"Emile Francis
 Alex Kaleta"
1948/49,"September 9, 1948",Detroit Red Wings,"Hec Highton
 Joe Lund",Chicago Blackhawks,"Red Almas
 Lloyd Doran
 Tony Licari
 Thain Simon
 Barry Sullivan"
1948/49,"June 30, 1948",Boston Bruins,"Gerry Brown
 Hal Jackson",Montreal Canadiens,Jack McGill
1949/50,"December 22, 1949",Boston Bruins,rights to Bud Poile,New York Rangers,cash
1949/50,"November 11, 1949",Montreal Canadiens,"Calum MacKay
cash",Detroit Red Wings,Joe Carveth
1949/50,"October 7, 1949",Boston Bruins,"Bill Moe
future considerations 
rights to Lorne Ferguson",New York Rangers,Pat Egan
1949/50,"September 8, 1949",Boston Bruins,cash,Chicago Blackhawks,Frank Brimsek
1949/50,"August 16, 1949",Detroit Red Wings,cash,New York Rangers,rights to Bud Poile
1949/50,"August 16, 1949",Boston Bruins,"Pete Horeck
 Bill Quackenbush",Detroit Red Wings,"Pete Babando
 Lloyd Durham
 Clare Martin
 Jim Peters Sr."
1949/50,"June 1, 1949",Detroit Red Wings,cash,New York Rangers,Bill McDonagh
1950/51,"February 14, 1951",Boston Bruins,Hal Laycoe,Montreal Canadiens,Ross Lowe
1950/51,"December 19, 1950",Montreal Canadiens,Bert Olmstead,Detroit Red Wings,Leo Gravelle
1950/51,"December 5, 1950",Boston Bruins,loan of Max Quackenbush for remainder of 1950-51 season,Detroit Red Wings,Stephen Kraftcheck
1950/51,"December 2, 1950",Detroit Red Wings,"Bert Olmstead
 Vic Stasiuk",Chicago Blackhawks,"Steve Black
 Lee Fogolin Sr."
1950/51,"November 16, 1950",Toronto Maple Leafs,"Leo Boivin
 Fern Flaman
 Phil Maloney
 Ken Smith",Boston Bruins,"Bill Ezinicki
 Vic Lynn"
1950/51,"November 16, 1950",Boston Bruins,"Dunc Fisher
future considerations (loan of Alex Kaleta to Hershey-AHL)",New York Rangers,"Ed Harrison
 Zellio Toppazzini"
1950/51,"October 4, 1950",Montreal Canadiens,Ralph Nattrass,Chicago Blackhawks,cash
1950/51,"October 1, 1950",Detroit Red Wings,cash,Chicago Blackhawks,Pat Lundy
1950/51,"September 19, 1950",Chicago Blackhawks,Jean-Paul Lamirande,New York Rangers,cash
1950/51,"September 19, 1950",Chicago Blackhawks,Steve Hrymnak,New York Rangers,cash
1950/51,"July 13, 1950",Detroit Red Wings,"Bob Goldham
 Sugar Jim Henry
 Metro Prystai
 Gaye Stewart",Chicago Blackhawks,"Pete Babando
 Al Dewsbury
 Harry Lumley
 Don Morrison
 Jack Stewart"
1951/52,"January 28, 1952",Toronto Maple Leafs,Bill Ezinicki,Boston Bruins,cash
1951/52,"January 9, 1952",Toronto Maple Leafs,Jim Morrison,Boston Bruins,Fleming MacKell
1951/52,"December 28, 1951",Chicago Blackhawks,cash,New York Rangers,rights to Clare Martin
1951/52,"November 1, 1951",Boston Bruins,cash,Chicago Blackhawks,Pete Horeck
1951/52,"September 28, 1951",Boston Bruins,Sugar Jim Henry,Detroit Red Wings,cash
1951/52,"September 23, 1951",Toronto Maple Leafs,cash,Montreal Canadiens,John McCormack
1951/52,"September 20, 1951",Boston Bruins,"Gus Kyle
rights to Pentti Lund",New York Rangers,"Paul Ronty
cash"
1951/52,"September 18, 1951",Detroit Red Wings,Doug McCaig,Chicago Blackhawks,Max Quackenbush
1951/52,"August 20, 1951",Boston Bruins,Adam Brown,Chicago Blackhawks,cash
1951/52,"August 20, 1951",Detroit Red Wings,"$75K cash 
future considerations (Hugh Coflin)",Chicago Blackhawks,"George Gee
 Clare Martin
 Jim McFadden
 Max McNab
 Jim Peters Sr.
 Clare Raglan"
1951/52,"June 19, 1951",Montreal Canadiens,Gerry Couture,Detroit Red Wings,Bert Hirschfeld
1951/52,"June 8, 1951",Detroit Red Wings,Tony Leswick,New York Rangers,Gaye Stewart
1951/52,"May 14, 1951",Detroit Red Wings,$30K cash,New York Rangers,"Ed Reigle
rights to Stephen Kraftcheck"
1951/52,"May 1, 1951",Boston Bruins,cash,Detroit Red Wings,Ed Reigle
1952/53,"January 9, 1953",Chicago Blackhawks,cash,New York Rangers,rights to Pete Babando
1952/53,"October 31, 1952",Boston Bruins,Ed Kryzanowski,Chicago Blackhawks,cash
1952/53,"October 15, 1952",Detroit Red Wings,loan of Ray Hannigan for 1952-53 season,Chicago Blackhawks,loan of Guyle Fielder for 1952-53 season
1952/53,"October 8, 1952",Montreal Canadiens,rights to Frank Eddolls,New York Rangers,cash
1952/53,"September 23, 1952",Detroit Red Wings,"Red Almas
 Guyle Fielder
 Steve Hrymnak",Chicago Blackhawks,cash
1952/53,"September 22, 1952",Montreal Canadiens,cash,Chicago Blackhawks,Gerry Couture
1952/53,"September 16, 1952",Toronto Maple Leafs,cash,Boston Bruins,Joe Klukay
1952/53,"September 11, 1952",Toronto Maple Leafs,Harry Lumley,Chicago Blackhawks,"Cal Gardner
 Ray Hannigan
 Gus Mortson
 Al Rollins"
1952/53,"August 18, 1952",Detroit Red Wings,"John Morrison
 Reg Sinclair
cash",New York Rangers,Leo Reise Jr.
1952/53,"August 14, 1952",Boston Bruins,cash,Chicago Blackhawks,Ed Kryzanowski
1952/53,"August 14, 1952",Detroit Red Wings,cash,Chicago Blackhawks,"Fred Glover
 Enio Sclisizzi"
1952/53,"July 22, 1952",Detroit Red Wings,cash,Chicago Blackhawks,Sid Abel
1953/54,"February 16, 1954",Boston Bruins,Gus Bodnar,Chicago Blackhawks,Jerry Toppazzini
1953/54,"January 25, 1954",Detroit Red Wings,Jim Peters Sr.,Chicago Blackhawks,future considerations
1953/54,"January 21, 1954",Boston Bruins,cash,Chicago Blackhawks,John McIntyre
1953/54,"November 28, 1953",Boston Bruins,cash,Chicago Blackhawks,Jack Gelineau
1953/54,"August 12, 1953",Detroit Red Wings,cash,Chicago Blackhawks,"Lou Jankowski
 Larry Wilson
 Larry Zeidel"
1953/54,"August 11, 1953",Toronto Maple Leafs,cash,New York Rangers,rights to Max Bentley
1953/54,"August 8, 1953",Montreal Canadiens,"Pete Babando
 Ed Slowinski",New York Rangers,Ivan Irwin
1953/54,"August 4, 1953",Detroit Red Wings,Ray Hannigan,Chicago Blackhawks,Bill Brennan
1953/54,"June 30, 1953",Chicago Blackhawks,cash,New York Rangers,rights to Doug Bentley
1953/54,"June 26, 1953",Boston Bruins,Cal Gardner,Chicago Blackhawks,cash
1954/55,"December 10, 1954",Montreal Canadiens,cash,Chicago Blackhawks,Ed Litzenberger
1954/55,"November 23, 1954",Chicago Blackhawks,"Rich Lamoureux
 Nick Mickoski
 Allan Stanley",New York Rangers,"Pete Conacher
 Bill Gadsby"
1954/55,"November 16, 1954",Toronto Maple Leafs,Bob Hassard,Chicago Blackhawks,cash
1954/55,"November 16, 1954",Toronto Maple Leafs,cash,Chicago Blackhawks,Dave Creighton
1954/55,"November 9, 1954",Montreal Canadiens,loan of Al Dewsbury,Chicago Blackhawks,"cash
loan of Paul Masnick"
1954/55,"November 9, 1954",Toronto Maple Leafs,Joe Klukay,Boston Bruins,Leo Boivin
1954/55,"November 9, 1954",Detroit Red Wings,Lorne Davis,Chicago Blackhawks,Metro Prystai
1954/55,"October 25, 1954",Montreal Canadiens,Jean-Paul Lamirande,New York Rangers,cash
1954/55,"October 13, 1954",Montreal Canadiens,"Ike Hildebrand
future considerations",Chicago Blackhawks,Lorne Davis
1954/55,"October 9, 1954",Montreal Canadiens,"Bill Shevtz
cash",Chicago Blackhawks,Dick Gamble
1954/55,"October 4, 1954",Boston Bruins,Murray Costello,Chicago Blackhawks,Frank Martin
1954/55,"October 4, 1954",Toronto Maple Leafs,Jack Price,Chicago Blackhawks,Ray Timgren
1954/55,"September 23, 1954",Toronto Maple Leafs,Ray Gariepy,Boston Bruins,John Henderson
1954/55,"September 10, 1954",Boston Bruins,cash,Chicago Blackhawks,George Red Sullivan
1954/55,"August 10, 1954",Toronto Maple Leafs,cash,Chicago Blackhawks,Bob Hassard
1954/55,"July 20, 1954",Toronto Maple Leafs,Dave Creighton,Boston Bruins,Fern Flaman
1954/55,"July 20, 1954",Toronto Maple Leafs,cash,New York Rangers,Danny Lewicki
1954/55,"June 8, 1954",Montreal Canadiens,Hy Buller,New York Rangers,"Dick Gamble
rights to Ed Dorohoy"
1954/55,"May 4, 1954",Toronto Maple Leafs,Brian Cullen,Chicago Blackhawks,"George Dusty Blair
 Jack Leclair
 Frank Sullivan"
1955/56,"January 17, 1956",Boston Bruins,"Real Chevrefils
 Jerry Toppazzini",Detroit Red Wings,"Murray Costello
 Lorne Ferguson"
1955/56,"January 17, 1956",Detroit Red Wings,"cash 
loan of Gord Pennell",Chicago Blackhawks,Norm Corcoran
1955/56,"October 24, 1955",Detroit Red Wings,Metro Prystai,Chicago Blackhawks,Ed Sanford
